customer_id,frequency,recency,T,monetary_value,pred_90d,pred_180d,pred_365d,exp_avg_val,CLV_90d,CLV_180d,CLV_365d,CLV_Tier,at_risk_flag,Segment,Recency,R_Score,F_Score,M_Score,RFM_Score
C10135,3.0,562.0,567.0,21.03,0.5010296281342282,1.0020592562684592,2.031953491877706,23.33866318079926,11.693361734625856,23.386723469251777,47.4230781459827,Bronze,0,Potential Loyalists,5,5,2,2,9
C10136,3.0,443.0,490.0,91.25333333333334,0.5421115264477974,1.0842230528955956,2.1985634128160685,97.13867678759486,52.65999635044227,105.31999270088464,213.5655407545716,Bronze,0,Loyal Customers,47,4,3,3,10
C10137,3.0,579.0,607.0,58.38,0.4820527111485462,0.9641054222970912,1.954991550769101,62.59100819737231,30.172165195064203,60.34433039012832,122.3648921799824,Bronze,0,Potential Loyalists,28,5,2,2,9
C10138,6.0,572.0,642.0,51.66,0.7140500292968197,1.4281000585936394,2.8958695632593248,53.54633125564528,38.23475940183072,76.46951880366144,155.06319090742463,Bronze,0,Champions,70,4,5,2,11
C10139,2.0,504.0,509.0,7.31,0.437423103977084,0.8748462079541679,1.7739936994626164,9.787898341196248,4.281452873818215,8.562905747636428,17.36366998826274,Bronze,0,Potential Loyalists,5,5,1,1,7
C10140,4.0,690.0,693.0,69.6925,0.5245570640374758,1.049114128074953,2.1273703152630934,73.23774777825989,38.417377951281175,76.83475590256245,155.80381058019566,Bronze,0,Loyal Customers,3,5,3,5,13
C10141,4.0,305.0,426.0,99.885,0.6846068612180122,1.3692137224360263,2.776461159384171,104.56909103756148,71.58871719564553,143.17743439129129,290.33201973789687,Silver,0,Loyal Customers,121,3,3,3,9
C10142,6.0,596.0,597.0,55.26,0.7447667835675523,1.4895335671351049,3.0204430666906257,57.23573376751591,42.62727334316157,85.25454668632314,172.87727522504397,Bronze,0,Champions,1,5,5,3,13
C10143,5.0,673.0,714.0,290.482,0.5924665363731004,1.1849330727461902,2.402780953068663,299.9095177237201,177.68635319109944,355.37270638219564,720.6168768305633,Gold,0,Champions,41,4,4,5,13
C10144,0.0,0.0,598.0,0.0,0.2283367051308421,0.4566734102602532,0.92603219302343,64.7,14.773384821965488,29.546769643838385,59.91428288861592,Bronze,0,Hibernating,598,1,1,1,3
C10145,3.0,381.0,422.0,235.3466666666667,0.5844308182698921,1.1688616365397833,2.370191651872338,248.57110609383497,145.27261493267213,290.545229865344,589.1611605602809,Gold,0,Potential Loyalists,41,4,2,4,10
C10146,4.0,686.0,719.0,89.75,0.5128811022602159,1.0257622045204318,2.080017803610877,94.05180482631624,48.23739332888377,96.47478665776754,195.6294285004732,Bronze,0,Loyal Customers,33,5,3,4,12
C10147,3.0,89.0,156.0,192.75,0.8413522508715466,1.6827045017430935,3.412150795201271,203.80486629314,171.47168299430794,342.94336598861594,695.4129365880264,Gold,0,Potential Loyalists,67,4,2,3,9
C10148,6.0,482.0,714.0,114.73833333333332,0.6698471345695071,1.3396942691390008,2.7166022679763064,118.191153879149,79.17000575741164,158.34001151482173,321.07835668283286,Silver,0,Can't Lose Them,232,2,5,4,11
C10149,3.0,405.0,584.0,518.8933333333333,0.4927848792716628,0.9855697585433252,1.998516454823967,546.5596359010434,269.33632419225967,538.6726483845191,1092.3084258908314,Platinum,1,At Risk,179,2,2,5,9
C10150,1.0,435.0,665.0,19.54,0.2953887032733547,0.5907774065467092,1.197965296608604,26.99803891607145,7.974915706341912,15.94983141268382,32.34271369794217,Bronze,0,Hibernating,230,2,1,3,6
C10151,5.0,601.0,691.0,584.4100000000001,0.6044189462770461,1.208837892554093,2.451254615456912,602.6405411381639,364.2473608585579,728.4947217171162,1477.2254079263755,Platinum,0,Loyal Customers,90,3,4,5,12
C10152,1.0,432.0,727.0,23.32,0.2798165783988122,0.559633156797625,1.1348116790618512,31.421127100656847,8.79215227473999,17.58430454948,35.65706200311223,Bronze,0,Hibernating,295,1,1,1,3
C10153,6.0,662.0,684.0,134.02166666666668,0.687582311425286,1.375164622850572,2.788528263002552,137.95337011171534,94.8542970903212,189.7085941806424,384.6868715329697,Silver,0,Champions,22,5,5,4,14
C10154,6.0,557.0,656.0,127.12,0.7050039149101707,1.4100078298203402,2.859182543802357,130.88030724057816,92.27112898925355,184.54225797850697,374.2106897897504,Silver,0,Loyal Customers,99,3,5,4,12
C10155,3.0,322.0,671.0,282.7933333333333,0.4545088646097288,0.9090177292194586,1.8432859509172357,298.43437061555744,135.64106694899604,271.2821338979923,550.0998826264845,Gold,1,At Risk,349,1,2,4,7
C10156,2.0,450.0,478.0,15.435,0.4520497633396128,0.9040995266792256,1.83331292909954,18.549864735093475,8.385461963480834,16.770923926961668,34.00770685189449,Bronze,0,Potential Loyalists,28,5,1,1,7
C10157,1.0,130.0,215.0,4.23,0.4955520371724639,0.9911040743449292,2.009738817421661,9.083361639351237,4.501278364754717,9.002556729509447,18.25518447928304,Bronze,0,Needs Attention,85,3,1,1,5
C10158,3.0,330.0,500.0,260.8833333333333,0.5363995712580143,1.0727991425160242,2.175398261213046,275.4084300716989,147.7289638113021,295.457927622603,599.1230199013885,Gold,1,At Risk,170,2,2,4,8
C10159,3.0,623.0,630.0,140.98333333333332,0.4717780426601232,0.9435560853202464,1.9133220618993856,149.4015715044403,70.4843809747113,140.9687619494226,285.8533228418843,Silver,0,Potential Loyalists,7,5,2,3,10
C10160,4.0,407.0,568.0,1173.6025000000002,0.5890254324693155,1.178050864938631,2.38882536501444,1218.786580679663,717.8962927726368,1435.7925855452736,2911.468298466797,Platinum,1,At Risk,161,2,3,5,10
C10161,7.0,608.0,723.0,157.91714285714286,0.7414900384923836,1.4829800769847672,3.007154044996889,161.78210913816966,119.95982233224042,239.91964466448084,486.5037239029751,Silver,0,Loyal Customers,115,3,5,5,13
C10162,2.0,176.0,652.0,432.31,0.3806139927075819,0.7612279854151638,1.5436011926474158,468.10614048351295,178.1677471403661,356.3354942807322,722.5691967359294,Gold,0,Hibernating,476,1,1,5,7
C10163,2.0,255.0,457.0,62.335,0.4625267868823179,0.9250535737646354,1.8758030801338423,69.12663075032796,31.972918408949624,63.94583681789922,129.66794688073998,Bronze,0,Hibernating,202,2,1,3,6
C10164,3.0,372.0,467.0,67.43333333333334,0.5557222749951441,1.1114445499902887,2.253762559702524,72.10545434329042,40.07060712721185,80.14121425442373,162.50857334924768,Bronze,0,Needs Attention,95,3,2,3,8
C10165,3.0,396.0,694.0,72.89666666666666,0.445363674999487,0.890727349998974,1.8061971263868069,77.84705126271596,34.67024883823664,69.34049767647328,140.60712028840402,Bronze,0,At Risk,298,1,2,4,7
C10166,2.0,305.0,637.0,63.09,0.3858706939454931,0.7717413878909858,1.5649200365567228,69.9408196275455,26.988112604797543,53.97622520959506,109.45179000834564,Bronze,0,Hibernating,332,1,1,3,5
C10167,0.0,0.0,631.0,0.0,0.2213602815367794,0.4427205630721998,0.8977389195589495,163.59,36.21232845660175,72.42465691298116,146.86110985064855,Bronze,0,Hibernating,631,1,1,1,3
C10168,1.0,38.0,563.0,11.91,0.3251586628966058,0.6503173257932117,1.3186990217473475,18.069953506445373,5.87560192075961,11.751203841519224,23.828830011969565,Bronze,0,Hibernating,525,1,1,3,5
C10169,2.0,324.0,551.0,268.88,0.4190528445029656,0.8381056890059319,1.6994920915953595,291.8639044521745,122.30639936842552,244.6127987368512,496.0203974386143,Silver,0,Hibernating,227,2,1,3,6
C10170,3.0,259.0,350.0,110.68333333333332,0.6370900020899156,1.2741800041798317,2.5837538973646583,117.5583036596702,74.89521992422621,149.79043984845248,303.7417252482508,Silver,0,Needs Attention,91,3,2,3,8
C10171,5.0,267.0,632.0,135.648,0.6374050747050537,1.2748101494101074,2.585031691859381,140.43830273449836,89.51608684593387,179.03217369186774,363.03746331962026,Silver,0,Can't Lose Them,365,1,4,4,9
C10172,1.0,15.0,609.0,53.85,0.3110224285959688,0.6220448571919376,1.2613687381947611,67.14517003065477,20.883653851423507,41.76730770284701,84.69481839743969,Bronze,0,Hibernating,594,1,1,1,3
C10173,2.0,511.0,643.0,286.31,0.3837506849711669,0.7675013699423315,1.556322222383061,310.66034435932886,119.21611994127105,238.43223988254135,483.48759753959774,Silver,0,Needs Attention,132,3,1,4,8
C10174,2.0,417.0,492.0,267.895,0.4453248498593543,0.8906496997187091,1.8060396688740488,290.8016845262682,129.50121650050772,259.0024330010156,525.1993780298371,Gold,0,Potential Loyalists,75,4,1,4,9
C10175,4.0,572.0,707.0,126.81,0.5182047487782535,1.0364094975565104,2.101608147822923,132.5096861276234,68.66714861045031,137.33429722090108,278.4834360312715,Silver,0,Loyal Customers,135,3,3,3,9
C10176,4.0,313.0,394.0,180.7825,0.7105917750803931,1.4211835501607868,2.881844421159371,188.51799693536225,133.95933807689914,267.9186761537984,543.2795377563131,Gold,0,Loyal Customers,81,4,3,4,11
C10177,1.0,57.0,283.0,11.02,0.4495223202913631,0.8990446405827248,1.8230627434038569,17.02853856351389,7.654708166241719,15.309416332483416,31.044094229758,Bronze,0,Hibernating,226,2,1,1,4
C10178,5.0,614.0,723.0,148.828,0.5879171979265444,1.1758343958530888,2.384330858257652,154.01303834526823,90.54691394810354,181.09382789620707,367.21803990064205,Silver,0,Loyal Customers,109,3,4,4,11
C10179,2.0,379.0,539.0,599.955,0.4241421315040363,0.8482842630080732,1.7201319777663695,648.8938150810392,275.2232058482579,550.4464116965163,1116.1830014957127,Platinum,0,Hibernating,160,2,1,5,8
C10180,1.0,457.0,507.0,6.55,0.3442039754840462,0.6884079509680912,1.3959383450186296,11.798061265869258,4.060939590716537,8.121879181433059,16.46936611790593,Bronze,0,Potential Loyalists,50,4,1,1,6
C10181,1.0,372.0,483.0,2.84,0.3530668150429964,0.7061336300859941,1.4318820832299302,7.456882121739146,2.632777620873502,5.265555241747013,10.67737590687587,Bronze,0,Needs Attention,111,3,1,3,7
C10182,2.0,478.0,626.0,85.345,0.3898188361890227,0.7796376723780458,1.5809319467665923,93.94051957784492,36.6197840128276,73.23956802565525,148.51356849646754,Bronze,0,Needs Attention,148,3,1,3,7
C10183,1.0,49.0,61.0,31.9,0.6451651911804672,1.2903303823609342,2.616503275343001,41.46083520217607,26.74908766971377,53.49817533942753,108.4824111049501,Bronze,0,Potential Loyalists,12,5,1,1,7
C10184,7.0,709.0,728.0,164.96857142857144,0.7383403433857697,1.47668068677155,2.9943802815089557,168.9831059944795,124.76704450635792,249.53408901271763,505.9996804980072,Gold,0,Champions,19,5,5,5,15
C10185,2.0,342.0,528.0,195.18,0.4289171271222454,0.8578342542444908,1.7394972377735478,212.3861292853775,91.09604841369791,182.19209682739583,369.4450852333298,Silver,0,Hibernating,186,2,1,3,6
C10186,7.0,605.0,709.0,42.26,0.750453875532992,1.5009077510659867,3.043507384106029,43.67175551441658,32.77363817712324,65.54727635424659,132.91531038500003,Bronze,0,Loyal Customers,104,3,5,3,11
C10187,4.0,629.0,644.0,111.7125,0.5480715765234477,1.0961431530468948,2.222734727011761,116.84271734871125,64.03817230259176,128.07634460518344,259.71036544939994,Silver,0,Loyal Customers,15,5,3,3,11
C10188,1.0,325.0,437.0,7.49,0.371395896290589,0.7427917925811799,1.506216690511834,12.8979826662688,4.790257832679382,9.580515665358789,19.42715676586639,Bronze,0,Needs Attention,112,3,1,1,5
C10189,3.0,565.0,583.0,181.59333333333333,0.4932623459472645,0.9865246918945294,2.0004528474527925,192.07995787988963,94.74581063328613,189.4916212665723,384.24689867943766,Silver,0,Potential Loyalists,18,5,2,3,10
C10190,6.0,547.0,636.0,49.51499999999999,0.717998393753868,1.4359967875077393,2.911882374668476,51.34806225898901,36.86782622432772,73.73565244865561,149.51951746532964,Bronze,0,Loyal Customers,89,3,5,3,11
C10191,6.0,464.0,550.0,114.01833333333332,0.7798029769779221,1.559605953955842,3.1625342955215654,117.45327337677487,91.59041223501076,183.1808244700213,371.4500051753206,Silver,0,Loyal Customers,86,3,5,4,12
C10192,3.0,369.0,680.0,407.3566666666666,0.4508859400676926,0.9017718801353862,1.8285929791634217,429.342079756505,193.58430724163009,387.1686144832605,785.091912702167,Gold,1,At Risk,311,1,2,5,8
C10193,4.0,476.0,536.0,207.385,0.6081596863881884,1.216319372776376,2.466425394796546,216.12392751598887,131.43785997910734,262.8757199582146,533.053543248603,Gold,0,Loyal Customers,60,4,3,4,11
C10194,2.0,648.0,701.0,46.5,0.3643976867029908,0.7287953734059827,1.477835062739907,52.05023224603717,18.96698422280936,37.93396844561878,76.92165823694907,Bronze,0,Potential Loyalists,53,4,1,1,6
C10195,4.0,579.0,583.0,15.6525,0.5804646985593672,1.1609293971187364,2.3541068330463224,17.159390910406703,9.960420672271573,19.92084134454318,40.39503939310138,Bronze,0,Loyal Customers,4,5,3,2,10
C10196,1.0,39.0,714.0,54.68,0.282944143393572,0.5658882867871428,1.147495692651708,68.11637722462457,19.273130004894817,38.54626000978955,78.16324946429559,Bronze,0,Hibernating,675,1,1,2,4
C10197,4.0,581.0,615.0,144.1625,0.5630084629988299,1.1260169259976538,2.283312099939686,150.5167121740598,84.74218277675467,169.48436555350844,343.67663015016973,Silver,0,Loyal Customers,34,5,3,3,11
C10198,1.0,261.0,716.0,59.71,0.2824584368089118,0.5649168736178241,1.145525882613922,74.00212684591149,20.90252506943097,41.805050138861965,84.77135167047017,Bronze,0,Hibernating,455,1,1,1,3
C10199,1.0,3.0,680.0,660.96,0.2914644268905431,0.582928853781086,1.1820501757227566,777.5422778993426,226.62591441109927,453.2518288221984,919.0939862227904,Platinum,0,Hibernating,677,1,1,4,6
C10200,3.0,406.0,602.0,102.31333333333332,0.4843458366992315,0.9686916733984634,1.964291448835778,108.761995017402,52.678419477781226,105.3568389555625,213.64025677100227,Bronze,0,At Risk,196,2,2,3,7
C10201,6.0,510.0,625.0,63.595,0.725351631697872,1.4507032633957395,2.941703839663572,65.77772541652752,47.71198046025282,95.42396092050537,193.49858742213516,Bronze,0,Loyal Customers,115,3,5,3,11
C10202,1.0,448.0,508.0,66.16,0.3438443366158623,0.6876886732317239,1.3944798096087734,81.54945985929133,28.04031992669992,56.08063985339978,113.71907525828288,Bronze,0,Potential Loyalists,60,4,1,1,6
C10203,2.0,644.0,685.0,297.605,0.3695387274029023,0.7390774548058047,1.4986848389117702,322.84082564167585,119.30218786132716,238.60437572265437,483.83665077093787,Silver,0,Potential Loyalists,41,4,1,4,9
C10204,4.0,308.0,626.0,70.8275,0.5572478869014242,1.1144957738028491,2.259949763544665,74.41555930759027,41.46791317674229,82.93582635348463,168.17542566123265,Bronze,0,At Risk,318,1,3,2,6
C10205,2.0,523.0,531.0,84.095,0.4276042256941044,0.855208451388209,1.734172693092757,92.59252474801455,39.592954849936966,79.18590969987396,160.57142800252217,Bronze,0,Potential Loyalists,8,5,1,2,8
C10206,2.0,66.0,573.0,60.91,0.4100328633723057,0.8200657267446133,1.6629110570099102,67.58991664432136,27.71408705676656,55.42817411353323,112.39601973022016,Bronze,0,Hibernating,507,1,1,2,4
C10207,6.0,612.0,703.0,55.935,0.6762427877457178,1.3524855754914331,2.7425401947465184,57.92749673849166,39.173051881568576,78.34610376313702,158.86848818636125,Bronze,0,Loyal Customers,91,3,5,3,11
C10208,4.0,485.0,681.0,42.63,0.530127176112878,1.0602543522257553,2.14996021423556,45.15446626944648,23.937609692305863,47.8752193846117,97.0803059743515,Bronze,0,At Risk,196,2,3,3,8
C10209,8.0,605.0,637.0,71.36875,0.8830706082695614,1.7661412165391182,3.5813419113154588,73.13958995060798,64.58742218626969,129.17484437253904,261.93787886653934,Silver,0,Champions,32,5,5,4,14
C10210,0.0,0.0,23.0,0.0,0.506452661347526,0.0,0.0,10.29,5.211397885266042,0.0,0.0,Bronze,0,Potential Loyalists,23,5,1,1,7
C10211,1.0,282.0,617.0,103.52,0.308688481771443,0.6173769635428852,1.251903287184186,125.26548487942635,38.66801234579378,77.33602469158744,156.8202722912748,Bronze,0,Hibernating,335,1,1,1,3
C10212,1.0,294.0,570.0,33.23,0.3229251723800729,0.6458503447601455,1.3096409768747383,43.01710697082649,13.891306683846182,27.782613367692345,56.33696599559832,Bronze,0,Hibernating,276,1,1,1,3
C10213,3.0,633.0,676.0,18.24,0.4524889728820382,0.904977945764076,1.835094167799377,20.4065603000432,9.233743510221926,18.467487020443844,37.44795979145558,Bronze,0,Potential Loyalists,43,4,2,1,7
C10214,2.0,535.0,659.0,66.7,0.3782095701505692,0.7564191403011387,1.5338499233884202,73.83382869609552,27.92466061372105,55.84932122744212,113.25001248897986,Bronze,0,Needs Attention,124,3,1,1,5
C10215,2.0,388.0,496.0,35.17,0.4434400409914619,0.8868800819829232,1.7983957217987052,39.83200710845494,17.663106864945462,35.326213729890895,71.63371117450097,Bronze,0,Needs Attention,108,3,1,1,5
C10216,2.0,279.0,650.0,521.32,0.3813065960024789,0.762613192004958,1.546410083787832,564.094156326072,215.09282257358475,430.1856451471696,872.3208915484275,Platinum,0,Hibernating,371,1,1,4,6
C10218,1.0,145.0,364.0,133.25,0.4047404939934089,0.8094809879868189,1.6414475589732709,160.0534244899353,64.7801020933932,129.56020418678654,262.719302934317,Silver,0,Hibernating,219,2,1,1,4
C10219,7.0,718.0,720.0,100.64428571428572,0.7433927875263282,1.4867855750526535,3.014870749412329,103.29443390188156,76.78833715427378,153.5766743085473,311.4193673478879,Silver,0,Champions,2,5,5,4,14
C10220,4.0,552.0,669.0,55.290000000000006,0.535816852460234,1.071633704920468,2.173035012755393,58.29199398867338,31.23383274264185,62.46766548528371,126.67054390071416,Bronze,0,Loyal Customers,117,3,3,2,8
C10222,4.0,649.0,723.0,180.0175,0.5111307776436241,1.0222615552872485,2.0729192648880304,187.7241415873995,95.9515864720493,191.9031729440986,389.1369895810887,Silver,0,Loyal Customers,74,4,3,4,11
C10223,3.0,617.0,648.0,175.15666666666667,0.4640375065302656,0.9280750130605278,1.8819298875949584,185.3154529064847,85.99332068825201,171.98664137650337,348.7506894579095,Silver,0,Potential Loyalists,31,5,2,4,11
C10224,4.0,321.0,534.0,42.2,0.6093969372661077,1.2187938745322149,2.4714431344681094,44.70824692353276,27.245068745737747,54.49013749147546,110.49388991327002,Bronze,0,At Risk,213,2,3,2,7
C10225,6.0,394.0,619.0,112.00666666666666,0.7294263270724076,1.4588526541448077,2.9582289931269834,115.39164891759532,84.16970664479031,168.33941328957974,341.3549213927604,Silver,0,Can't Lose Them,225,2,5,4,11
C10226,6.0,652.0,687.0,57.6,0.6857666445223869,1.3715332890447716,2.781164725007454,59.63384540023184,40.89490206008376,81.78980412016739,165.8515472436728,Bronze,0,Champions,35,5,5,2,12
C10227,4.0,596.0,632.0,116.3325,0.5541551644636409,1.108310328927281,2.2474070558803185,121.63698101876086,67.40576122131219,134.8115224426243,273.3678093975436,Silver,0,Loyal Customers,36,5,3,3,11
C10228,3.0,438.0,605.0,11.286666666666669,0.4829673508034023,0.9659347016068044,1.9587009227026813,13.099073311683416,6.3264247353232905,12.652849470646576,25.65716698214438,Bronze,0,At Risk,167,2,2,1,5
C10229,2.0,576.0,666.0,73.925,0.3758353354257956,0.7516706708515934,1.5242210825601727,81.6252388125149,30.677649008312205,61.355298016624594,124.41490986704407,Bronze,0,Needs Attention,90,3,1,2,6
C10230,0.0,0.0,188.0,0.0,0.3752848418753128,0.7505696837474967,0.0,4.75,1.782602998907736,3.565205997800609,0.0,Bronze,0,Hibernating,188,2,1,1,4
C10231,1.0,512.0,537.0,214.99,0.3337321113995513,0.6674642227991027,1.3534691184537353,255.6997811587211,85.33522785050319,170.6704557010064,346.0817573937073,Silver,0,Potential Loyalists,25,5,1,2,8
C10232,5.0,573.0,644.0,236.132,0.6304075583519465,1.260815116703893,2.556652875538449,243.93175744713872,153.77642361674995,307.5528472334999,623.6488291123746,Gold,0,Champions,71,4,4,5,13
C10233,4.0,615.0,673.0,133.4875,0.5339067719682064,1.0678135439364127,2.1652885752043862,139.43905748189968,74.44745706645023,148.89491413290045,301.92579810282507,Silver,0,Loyal Customers,58,4,3,3,10
