customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment
C10421,313,5,356.10999999999996,1,3,2,6,1-3-2,At Risk
C10422,150,5,538.64,3,3,3,9,3-3-3,Loyal Customers
C10423,372,2,620.5799999999999,1,1,3,5,1-1-3,Hibernating
C10424,15,4,1146.78,5,2,5,12,5-2-5,Potential Loyalists
C10425,32,3,149.04000000000002,5,2,1,8,5-2-1,Potential Loyalists
C10426,235,1,254.41,2,1,2,5,2-1-2,Hibernating
C10427,178,6,670.8299999999999,2,4,4,10,2-4-4,Can't Lose Them
C10428,492,2,263.7,1,1,2,4,1-1-2,Hibernating
C10429,189,4,477.38,2,2,3,7,2-2-3,At Risk
C10430,310,2,441.6,1,1,3,5,1-1-3,Hibernating
C10431,182,4,1146.78,2,2,5,9,2-2-5,At Risk
C10432,42,5,361.01,4,3,2,9,4-3-2,Loyal Customers
C10433,77,6,598.43,4,4,3,11,4-4-3,Champions
C10434,1,4,185.07,5,2,2,9,5-2-2,Potential Loyalists
C10435,189,4,249.01,2,2,2,6,2-2-2,At Risk
C10436,161,3,129.19,2,2,1,5,2-2-1,At Risk
C10437,302,3,344.17,1,2,2,5,1-2-2,At Risk
C10438,303,2,27.540000000000003,1,1,1,3,1-1-1,Hibernating
C10439,158,3,350.73,2,2,2,6,2-2-2,At Risk
C10440,7,7,1719.8,5,5,5,15,5-5-5,Champions
C10441,205,7,754.0600000000001,2,5,4,11,2-5-4,Can't Lose Them
C10442,3,5,905.5300000000001,5,3,4,12,5-3-4,Loyal Customers
C10443,26,6,709.78,5,4,4,13,5-4-4,Champions
C10444,161,5,300.82,2,3,2,7,2-3-2,At Risk
C10445,141,4,1864.97,3,2,5,10,3-2-5,Needs Attention
C10446,177,8,571.96,2,5,3,10,2-5-3,Can't Lose Them
C10448,100,8,1004.96,3,5,4,12,3-5-4,Loyal Customers
C10449,33,5,304.05,5,3,2,10,5-3-2,Loyal Customers
C10450,543,1,39.2,1,1,1,3,1-1-1,Hibernating
C10451,253,4,106.58,2,2,1,5,2-2-1,At Risk
C10452,54,7,545.3,4,5,3,12,4-5-3,Champions
C10453,73,4,531.06,4,2,3,9,4-2-3,Potential Loyalists
C10454,138,5,901.9300000000001,3,3,4,10,3-3-4,Loyal Customers
C10455,182,3,199.88,2,2,2,6,2-2-2,At Risk
C10456,359,4,417.36,1,2,3,6,1-2-3,At Risk
C10457,13,2,67.89,5,1,1,7,5-1-1,Potential Loyalists
C10458,125,4,303.53,3,2,2,7,3-2-2,Needs Attention
C10459,190,3,1571.4699999999998,2,2,5,9,2-2-5,At Risk
C10460,184,6,505.11,2,4,3,9,2-4-3,Can't Lose Them
C10461,18,6,650.98,5,4,4,13,5-4-4,Champions
C10462,179,3,113.0,2,2,1,5,2-2-1,At Risk
C10463,173,4,639.35,2,2,3,7,2-2-3,At Risk
C10464,126,7,206.82,3,5,2,10,3-5-2,Loyal Customers
C10465,180,4,1276.04,2,2,5,9,2-2-5,At Risk
C10466,107,2,45.53,3,1,1,5,3-1-1,Needs Attention
C10467,120,4,958.99,3,2,4,9,3-2-4,Needs Attention
C10468,619,2,404.95,1,1,3,5,1-1-3,Hibernating
C10469,206,3,277.53999999999996,2,2,2,6,2-2-2,At Risk
C10470,38,8,1854.3200000000002,4,5,5,14,4-5-5,Champions
C10471,229,3,333.87,2,2,2,6,2-2-2,At Risk
C10472,188,3,1254.58,2,2,5,9,2-2-5,At Risk
C10473,212,3,986.81,2,2,4,8,2-2-4,At Risk
C10474,279,2,605.47,1,1,3,5,1-1-3,Hibernating
C10475,246,6,393.18,2,4,3,9,2-4-3,Can't Lose Them
C10476,515,1,24.68,1,1,1,3,1-1-1,Hibernating
C10477,75,5,1263.17,4,3,5,12,4-3-5,Loyal Customers
C10478,192,2,22.619999999999997,2,1,1,4,2-1-1,Hibernating
C10479,126,4,1302.66,3,2,5,10,3-2-5,Needs Attention
C10480,10,2,34.68,5,1,1,7,5-1-1,Potential Loyalists
C10481,88,4,376.41,3,2,3,8,3-2-3,Needs Attention
C10482,116,3,43.39,3,2,1,6,3-2-1,Needs Attention
C10483,179,3,1475.2,2,2,5,9,2-2-5,At Risk
C10484,1,6,1231.1100000000001,5,4,5,14,5-4-5,Champions
C10485,347,2,42.169999999999995,1,1,1,3,1-1-1,Hibernating
C10486,62,4,701.23,4,2,4,10,4-2-4,Potential Loyalists
C10487,257,1,57.79,2,1,1,4,2-1-1,Hibernating
C10488,28,6,990.0799999999999,5,4,4,13,5-4-4,Champions
C10489,117,6,1426.71,3,4,5,12,3-4-5,Loyal Customers
C10490,64,4,242.05,4,2,2,8,4-2-2,Potential Loyalists
C10491,181,2,353.9,2,1,2,5,2-1-2,Hibernating
C10492,79,7,1388.25,4,5,5,14,4-5-5,Champions
C10493,212,4,827.86,2,2,4,8,2-2-4,At Risk
C10494,158,3,441.44,2,2,3,7,2-2-3,At Risk
C10495,285,3,849.0300000000001,1,2,4,7,1-2-4,At Risk
C10496,206,3,226.64999999999998,2,2,2,6,2-2-2,At Risk
C10497,214,8,2222.81,2,5,5,12,2-5-5,Can't Lose Them
C10498,54,5,487.0,4,3,3,10,4-3-3,Loyal Customers
C10499,101,4,189.17000000000002,3,2,2,7,3-2-2,Needs Attention
C10500,62,4,1063.0,4,2,4,10,4-2-4,Potential Loyalists
C10501,504,2,1175.3200000000002,1,1,5,7,1-1-5,Hibernating
C10502,26,3,828.86,5,2,4,11,5-2-4,Potential Loyalists
C10503,37,1,25.84,4,1,1,6,4-1-1,Potential Loyalists
C10504,324,3,663.7099999999999,1,2,4,7,1-2-4,At Risk
C10505,186,5,2185.41,2,3,5,10,2-3-5,At Risk
C10506,179,3,233.3,2,2,2,6,2-2-2,At Risk
C10507,289,4,976.35,1,2,4,7,1-2-4,At Risk
C10508,130,6,673.5799999999999,3,4,4,11,3-4-4,Loyal Customers
C10509,270,3,855.1500000000001,1,2,4,7,1-2-4,At Risk
C10510,133,5,394.84,3,3,3,9,3-3-3,Loyal Customers
C10511,217,3,2208.31,2,2,5,9,2-2-5,At Risk
C10512,306,2,7.17,1,1,1,3,1-1-1,Hibernating
C10513,224,5,609.8199999999999,2,3,3,8,2-3-3,At Risk
C10514,32,8,863.79,5,5,4,14,5-5-4,Champions
C10515,126,6,244.73,3,4,2,9,3-4-2,Loyal Customers
C10516,175,5,1078.35,2,3,4,9,2-3-4,At Risk
C10517,165,6,325.51,2,4,2,8,2-4-2,Can't Lose Them
C10518,117,2,287.90999999999997,3,1,2,6,3-1-2,Needs Attention
C10519,34,6,941.81,5,4,4,13,5-4-4,Champions
C10520,318,5,727.17,1,3,4,8,1-3-4,At Risk
C10521,475,6,1039.33,1,4,4,9,1-4-4,Can't Lose Them
C10522,45,5,1357.85,4,3,5,12,4-3-5,Loyal Customers
C10523,334,3,216.39,1,2,2,5,1-2-2,At Risk
C10524,317,4,193.32999999999998,1,2,2,5,1-2-2,At Risk
C10525,49,5,334.9,4,3,2,9,4-3-2,Loyal Customers
C10526,61,9,611.94,4,5,3,12,4-5-3,Champions
C10527,6,7,308.58,5,5,2,12,5-5-2,Champions
C10528,260,5,325.28000000000003,2,3,2,7,2-3-2,At Risk
C10529,10,8,320.62,5,5,2,12,5-5-2,Champions
C10530,368,6,731.1,1,4,4,9,1-4-4,Can't Lose Them
C10531,166,4,684.93,2,2,4,8,2-2-4,At Risk
C10532,181,3,216.48,2,2,2,6,2-2-2,At Risk
C10533,19,2,488.2,5,1,3,9,5-1-3,Potential Loyalists
C10534,72,3,764.51,4,2,4,10,4-2-4,Potential Loyalists
C10535,230,6,313.89,2,4,2,8,2-4-2,Can't Lose Them
C10536,43,5,334.54,4,3,2,9,4-3-2,Loyal Customers
C10537,245,3,398.15999999999997,2,2,3,7,2-2-3,At Risk
C10538,665,1,58.59,1,1,1,3,1-1-1,Hibernating
C10539,13,5,277.78000000000003,5,3,2,10,5-3-2,Loyal Customers
C10540,23,5,1490.3,5,3,5,13,5-3-5,Loyal Customers
C10541,44,7,3515.9300000000003,4,5,5,14,4-5-5,Champions
C10542,124,4,275.5,3,2,2,7,3-2-2,Needs Attention
C10543,9,2,128.49,5,1,1,7,5-1-1,Potential Loyalists
C10544,212,6,1174.8899999999999,2,4,5,11,2-4-5,Can't Lose Them
C10545,11,10,6238.82,5,5,5,15,5-5-5,Champions
C10546,124,4,1226.27,3,2,5,10,3-2-5,Needs Attention
C10547,22,2,260.21999999999997,5,1,2,8,5-1-2,Potential Loyalists
C10548,411,4,277.3,1,2,2,5,1-2-2,At Risk
C10549,37,4,652.37,4,2,4,10,4-2-4,Potential Loyalists
C10550,53,2,171.51999999999998,4,1,1,6,4-1-1,Potential Loyalists
C10551,205,4,584.32,2,2,3,7,2-2-3,At Risk
C10552,66,6,473.53,4,4,3,11,4-4-3,Champions
C10553,184,4,538.89,2,2,3,7,2-2-3,At Risk
C10554,176,4,132.82999999999998,2,2,1,5,2-2-1,At Risk
C10555,116,6,434.19,3,4,3,10,3-4-3,Loyal Customers
C10556,98,6,872.97,3,4,4,11,3-4-4,Loyal Customers
C10557,295,6,1611.65,1,4,5,10,1-4-5,Can't Lose Them
C10558,63,2,464.55,4,1,3,8,4-1-3,Potential Loyalists
C10559,66,9,372.25,4,5,3,12,4-5-3,Champions
C10560,50,7,2278.76,4,5,5,14,4-5-5,Champions
C10561,148,8,3758.5699999999997,3,5,5,13,3-5-5,Loyal Customers
C10562,87,5,754.25,3,3,4,10,3-3-4,Loyal Customers
C10563,111,2,226.53,3,1,2,6,3-1-2,Needs Attention
C10564,96,4,388.88,3,2,3,8,3-2-3,Needs Attention
C10565,181,5,295.01,2,3,2,7,2-3-2,At Risk
C10566,255,5,1001.84,2,3,4,9,2-3-4,At Risk
C10567,13,6,1521.61,5,4,5,14,5-4-5,Champions
C10568,265,3,171.14,2,2,1,5,2-2-1,At Risk
C10569,108,6,1307.18,3,4,5,12,3-4-5,Loyal Customers
C10570,196,5,591.39,2,3,3,8,2-3-3,At Risk
C10571,116,6,329.23,3,4,2,9,3-4-2,Loyal Customers
C10572,41,5,175.35999999999999,4,3,2,9,4-3-2,Loyal Customers
C10573,490,1,112.12,1,1,1,3,1-1-1,Hibernating
C10574,10,9,2509.57,5,5,5,15,5-5-5,Champions
C10575,47,6,1122.69,4,4,4,12,4-4-4,Champions
C10576,414,3,98.88,1,2,1,4,1-2-1,At Risk
C10577,238,2,53.790000000000006,2,1,1,4,2-1-1,Hibernating
C10578,58,4,72.84,4,2,1,7,4-2-1,Potential Loyalists
C10579,12,3,536.26,5,2,3,10,5-2-3,Potential Loyalists
C10580,112,7,324.70000000000005,3,5,2,10,3-5-2,Loyal Customers
C10581,252,5,996.93,2,3,4,9,2-3-4,At Risk
C10582,48,5,247.55,4,3,2,9,4-3-2,Loyal Customers
C10583,23,7,1826.3100000000002,5,5,5,15,5-5-5,Champions
C10584,128,4,400.77000000000004,3,2,3,8,3-2-3,Needs Attention
C10585,271,3,721.53,1,2,4,7,1-2-4,At Risk
C10586,618,2,56.690000000000005,1,1,1,3,1-1-1,Hibernating
C10587,462,2,2031.6399999999999,1,1,5,7,1-1-5,Hibernating
C10588,71,5,1113.18,4,3,4,11,4-3-4,Loyal Customers
C10589,28,6,1986.99,5,4,5,14,5-4-5,Champions
C10590,168,3,167.59,2,2,1,5,2-2-1,At Risk
C10591,48,6,547.27,4,4,3,11,4-4-3,Champions
C10592,25,4,2721.12,5,2,5,12,5-2-5,Potential Loyalists
C10593,128,7,204.95999999999998,3,5,2,10,3-5-2,Loyal Customers
C10594,193,5,662.86,2,3,4,9,2-3-4,At Risk
C10595,88,8,644.08,3,5,3,11,3-5-3,Loyal Customers
C10596,272,6,425.59000000000003,1,4,3,8,1-4-3,Can't Lose Them
C10597,26,9,2327.1800000000003,5,5,5,15,5-5-5,Champions
C10598,30,5,427.15,5,3,3,11,5-3-3,Loyal Customers
C10599,153,7,1510.68,2,5,5,12,2-5-5,Can't Lose Them
C10600,43,9,1711.6100000000001,4,5,5,14,4-5-5,Champions
C10601,19,2,507.22,5,1,3,9,5-1-3,Potential Loyalists
C10602,111,5,378.34000000000003,3,3,3,9,3-3-3,Loyal Customers
C10603,321,4,338.58,1,2,2,5,1-2-2,At Risk
C10604,133,5,1714.79,3,3,5,11,3-3-5,Loyal Customers
C10605,132,5,812.36,3,3,4,10,3-3-4,Loyal Customers
C10606,340,4,1021.36,1,2,4,7,1-2-4,At Risk
C10607,224,4,492.95,2,2,3,7,2-2-3,At Risk
C10608,5,4,310.19,5,2,2,9,5-2-2,Potential Loyalists
C10609,8,4,4276.01,5,2,5,12,5-2-5,Potential Loyalists
C10610,29,6,2899.66,5,4,5,14,5-4-5,Champions
C10611,98,5,971.8100000000001,3,3,4,10,3-3-4,Loyal Customers
C10612,84,5,1278.99,4,3,5,12,4-3-5,Loyal Customers
C10613,28,5,862.36,5,3,4,12,5-3-4,Loyal Customers
C10614,8,7,782.5,5,5,4,14,5-5-4,Champions
C10615,138,8,1491.4,3,5,5,13,3-5-5,Loyal Customers
C10616,58,7,1838.9899999999998,4,5,5,14,4-5-5,Champions
C10617,80,3,603.94,4,2,3,9,4-2-3,Potential Loyalists
C10618,396,3,2381.39,1,2,5,8,1-2-5,At Risk
C10619,100,6,1055.6,3,4,4,11,3-4-4,Loyal Customers
C10620,33,5,569.91,5,3,3,11,5-3-3,Loyal Customers
C10621,256,2,115.29,2,1,1,4,2-1-1,Hibernating
C10622,68,5,568.35,4,3,3,10,4-3-3,Loyal Customers
C10623,22,3,579.51,5,2,3,10,5-2-3,Potential Loyalists
C10624,12,1,43.87,5,1,1,7,5-1-1,Potential Loyalists
C10625,36,6,535.2,5,4,3,12,5-4-3,Champions
C10626,241,2,18.22,2,1,1,4,2-1-1,Hibernating
C10627,5,2,122.03999999999999,5,1,1,7,5-1-1,Potential Loyalists
C10628,25,4,923.8699999999999,5,2,4,11,5-2-4,Potential Loyalists
C10629,630,2,322.85,1,1,2,4,1-1-2,Hibernating
C10630,265,3,429.90000000000003,1,2,3,6,1-2-3,At Risk
C10631,225,4,646.74,2,2,3,7,2-2-3,At Risk
C10632,42,4,362.77,4,2,2,8,4-2-2,Potential Loyalists
C10633,59,4,163.01999999999998,4,2,1,7,4-2-1,Potential Loyalists
C10634,221,6,425.08,2,4,3,9,2-4-3,Can't Lose Them
C10635,78,3,277.34000000000003,4,2,2,8,4-2-2,Potential Loyalists
C10636,17,4,375.12,5,2,3,10,5-2-3,Potential Loyalists
C10637,38,4,201.09,4,2,2,8,4-2-2,Potential Loyalists
C10638,215,4,204.61,2,2,2,6,2-2-2,At Risk
C10639,108,6,773.19,3,4,4,11,3-4-4,Loyal Customers
C10640,332,1,110.96,1,1,1,3,1-1-1,Hibernating
C10641,1,3,324.01,5,2,2,9,5-2-2,Potential Loyalists
C10642,8,4,1520.0400000000002,5,2,5,12,5-2-5,Potential Loyalists
C10643,170,5,1600.08,2,3,5,10,2-3-5,At Risk
C10644,116,3,227.63,3,2,2,7,3-2-2,Needs Attention
C10645,63,7,3165.43,4,5,5,14,4-5-5,Champions
C10646,166,3,128.85,2,2,1,5,2-2-1,At Risk
C10647,393,3,344.18,1,2,2,5,1-2-2,At Risk
C10648,7,3,133.4,5,2,1,8,5-2-1,Potential Loyalists
C10649,50,4,494.94,4,2,3,9,4-2-3,Potential Loyalists
C10650,374,2,62.68,1,1,1,3,1-1-1,Hibernating
C10651,395,3,349.9,1,2,2,5,1-2-2,At Risk
C10652,332,2,32.69,1,1,1,3,1-1-1,Hibernating
C10653,307,2,744.48,1,1,4,6,1-1-4,Hibernating
C10654,157,5,865.97,2,3,4,9,2-3-4,At Risk
C10655,4,3,427.74,5,2,3,10,5-2-3,Potential Loyalists
C10656,159,5,405.2,2,3,3,8,2-3-3,At Risk
C10657,98,3,164.18,3,2,1,6,3-2-1,Needs Attention
C10658,53,7,1468.4,4,5,5,14,4-5-5,Champions
C10659,112,7,881.87,3,5,4,12,3-5-4,Loyal Customers
C10660,102,6,472.75,3,4,3,10,3-4-3,Loyal Customers
C10661,97,8,559.52,3,5,3,11,3-5-3,Loyal Customers
C10662,138,5,757.9,3,3,4,10,3-3-4,Loyal Customers
C10663,357,6,339.01,1,4,2,7,1-4-2,Can't Lose Them
C10664,24,1,46.39,5,1,1,7,5-1-1,Potential Loyalists
C10665,433,4,1571.47,1,2,5,8,1-2-5,At Risk
C10666,137,6,826.73,3,4,4,11,3-4-4,Loyal Customers
C10667,23,6,1075.33,5,4,4,13,5-4-4,Champions
C10668,228,2,678.04,2,1,4,7,2-1-4,Hibernating
C10669,222,6,1385.41,2,4,5,11,2-4-5,Can't Lose Them
C10670,23,2,9.64,5,1,1,7,5-1-1,Potential Loyalists
C10671,97,7,784.0699999999999,3,5,4,12,3-5-4,Loyal Customers
C10672,385,5,264.28,1,3,2,6,1-3-2,At Risk
C10673,115,3,95.22,3,2,1,6,3-2-1,Needs Attention
C10674,184,2,34.8,2,1,1,4,2-1-1,Hibernating
C10675,156,6,316.83,2,4,2,8,2-4-2,Can't Lose Them
C10676,364,1,131.04,1,1,1,3,1-1-1,Hibernating
C10677,249,3,110.94,2,2,1,5,2-2-1,At Risk
C10678,51,4,52.76,4,2,1,7,4-2-1,Potential Loyalists
C10679,146,6,182.89,3,4,2,9,3-4-2,Loyal Customers
C10680,23,6,360.36,5,4,2,11,5-4-2,Champions
C10681,59,3,191.04,4,2,2,8,4-2-2,Potential Loyalists
C10682,83,3,1024.78,4,2,4,10,4-2-4,Potential Loyalists
C10683,179,3,565.37,2,2,3,7,2-2-3,At Risk
C10684,207,4,420.02000000000004,2,2,3,7,2-2-3,At Risk
C10685,261,4,109.35,2,2,1,5,2-2-1,At Risk
C10686,54,5,1611.74,4,3,5,12,4-3-5,Loyal Customers
C10687,57,8,725.62,4,5,4,13,4-5-4,Champions
C10688,152,4,314.0,2,2,2,6,2-2-2,At Risk
C10689,73,6,195.08,4,4,2,10,4-4-2,Champions
C10690,3,5,1230.5,5,3,5,13,5-3-5,Loyal Customers
C10691,177,3,869.9000000000001,2,2,4,8,2-2-4,At Risk
C10692,73,4,166.96,4,2,1,7,4-2-1,Potential Loyalists
C10693,7,7,1437.6100000000001,5,5,5,15,5-5-5,Champions
C10694,435,1,157.95,1,1,1,3,1-1-1,Hibernating
C10695,148,3,543.22,3,2,3,8,3-2-3,Needs Attention
C10696,288,2,71.84,1,1,1,3,1-1-1,Hibernating
C10697,114,2,389.09000000000003,3,1,3,7,3-1-3,Needs Attention
C10698,68,6,1305.9199999999998,4,4,5,13,4-4-5,Champions
C10699,229,3,85.25,2,2,1,5,2-2-1,At Risk
C10700,574,3,1092.68,1,2,4,7,1-2-4,At Risk
C10701,248,4,463.75,2,2,3,7,2-2-3,At Risk
C10702,249,4,857.1099999999999,2,2,4,8,2-2-4,At Risk
C10703,28,10,897.06,5,5,4,14,5-5-4,Champions
C10704,280,5,2532.76,1,3,5,9,1-3-5,At Risk
C10705,593,2,391.67,1,1,3,5,1-1-3,Hibernating
C10706,159,2,126.08,2,1,1,4,2-1-1,Hibernating
C10707,89,5,953.63,3,3,4,10,3-3-4,Loyal Customers
C10708,140,1,313.9,3,1,2,6,3-1-2,Needs Attention
C10709,2,5,504.73,5,3,3,11,5-3-3,Loyal Customers
C10710,482,2,85.59,1,1,1,3,1-1-1,Hibernating
C10711,87,5,170.78,3,3,1,7,3-3-1,Loyal Customers
C10712,337,5,486.26,1,3,3,7,1-3-3,At Risk
C10713,254,6,357.41,2,4,2,8,2-4-2,Can't Lose Them
C10714,191,6,697.16,2,4,4,10,2-4-4,Can't Lose Them
C10715,11,3,740.59,5,2,4,11,5-2-4,Potential Loyalists
C10716,229,6,854.17,2,4,4,10,2-4-4,Can't Lose Them
C10717,3,5,685.27,5,3,4,12,5-3-4,Loyal Customers
C10718,215,1,53.3,2,1,1,4,2-1-1,Hibernating
C10719,22,7,971.52,5,5,4,14,5-5-4,Champions
C10720,640,2,290.78999999999996,1,1,2,4,1-1-2,Hibernating
C10721,25,5,2629.67,5,3,5,13,5-3-5,Loyal Customers
C10722,10,7,2313.61,5,5,5,15,5-5-5,Champions
C10723,31,8,1116.28,5,5,4,14,5-5-4,Champions
C10724,118,3,403.61,3,2,3,8,3-2-3,Needs Attention
C10725,308,3,229.13000000000002,1,2,2,5,1-2-2,At Risk
C10726,129,6,486.3,3,4,3,10,3-4-3,Loyal Customers
C10727,446,4,756.0400000000001,1,2,4,7,1-2-4,At Risk
C10728,76,3,2090.55,4,2,5,11,4-2-5,Potential Loyalists
C10729,84,4,1666.34,4,2,5,11,4-2-5,Potential Loyalists
C10730,252,4,180.44,2,2,2,6,2-2-2,At Risk
C10731,89,5,488.78000000000003,3,3,3,9,3-3-3,Loyal Customers
C10732,131,6,607.78,3,4,3,10,3-4-3,Loyal Customers
C10734,336,3,757.79,1,2,4,7,1-2-4,At Risk
C10735,463,2,172.01,1,1,1,3,1-1-1,Hibernating
C10736,645,1,335.12,1,1,2,4,1-1-2,Hibernating
C10737,419,3,657.65,1,2,4,7,1-2-4,At Risk
C10738,57,2,564.9000000000001,4,1,3,8,4-1-3,Potential Loyalists
C10739,161,3,293.72,2,2,2,6,2-2-2,At Risk
C10740,128,5,1499.67,3,3,5,11,3-3-5,Loyal Customers
C10741,254,4,193.01000000000002,2,2,2,6,2-2-2,At Risk
C10742,325,2,416.48,1,1,3,5,1-1-3,Hibernating
C10743,124,5,1120.8200000000002,3,3,4,10,3-3-4,Loyal Customers
C10744,11,3,2086.85,5,2,5,12,5-2-5,Potential Loyalists
C10745,144,4,186.17,3,2,2,7,3-2-2,Needs Attention
C10746,2,6,498.11,5,4,3,12,5-4-3,Champions
C10747,185,3,935.5799999999999,2,2,4,8,2-2-4,At Risk
C10748,24,2,71.85,5,1,1,7,5-1-1,Potential Loyalists
C10749,87,5,444.09999999999997,3,3,3,9,3-3-3,Loyal Customers
C10750,99,2,644.24,3,1,3,7,3-1-3,Needs Attention
C10751,66,2,364.44,4,1,2,7,4-1-2,Potential Loyalists
C10752,81,1,194.03,4,1,2,7,4-1-2,Potential Loyalists
C10753,158,9,1139.35,2,5,5,12,2-5-5,Can't Lose Them
C10754,261,6,3272.16,2,4,5,11,2-4-5,Can't Lose Them
C10755,81,4,381.78000000000003,4,2,3,9,4-2-3,Potential Loyalists
C10756,203,4,1558.42,2,2,5,9,2-2-5,At Risk
C10757,85,8,1424.76,3,5,5,13,3-5-5,Loyal Customers
C10758,34,2,449.63,5,1,3,9,5-1-3,Potential Loyalists
C10759,83,6,2256.31,4,4,5,13,4-4-5,Champions
C10760,146,4,677.24,3,2,4,9,3-2-4,Needs Attention
C10761,65,8,409.18,4,5,3,12,4-5-3,Champions
C10762,85,5,392.92,3,3,3,9,3-3-3,Loyal Customers
C10763,27,5,703.66,5,3,4,12,5-3-4,Loyal Customers
C10764,109,4,766.5,3,2,4,9,3-2-4,Needs Attention
C10765,247,2,189.76999999999998,2,1,2,5,2-1-2,Hibernating
C10766,75,4,490.63,4,2,3,9,4-2-3,Potential Loyalists
C10767,10,5,1295.22,5,3,5,13,5-3-5,Loyal Customers
C10768,28,4,482.51,5,2,3,10,5-2-3,Potential Loyalists
C10769,14,8,1026.89,5,5,4,14,5-5-4,Champions
C10770,146,6,729.67,3,4,4,11,3-4-4,Loyal Customers
C10771,47,5,679.19,4,3,4,11,4-3-4,Loyal Customers
C10772,22,5,261.94,5,3,2,10,5-3-2,Loyal Customers
C10773,36,4,443.95,5,2,3,10,5-2-3,Potential Loyalists
C10774,284,5,775.01,1,3,4,8,1-3-4,At Risk
C10775,82,7,975.63,4,5,4,13,4-5-4,Champions
C10776,191,3,166.16,2,2,1,5,2-2-1,At Risk
C10777,7,2,104.49000000000001,5,1,1,7,5-1-1,Potential Loyalists
C10778,179,4,360.11,2,2,2,6,2-2-2,At Risk
C10779,182,2,57.95,2,1,1,4,2-1-1,Hibernating
C10780,394,3,451.5,1,2,3,6,1-2-3,At Risk
C10781,83,5,1737.4700000000003,4,3,5,12,4-3-5,Loyal Customers
C10782,4,6,1603.23,5,4,5,14,5-4-5,Champions
C10783,321,4,1282.59,1,2,5,8,1-2-5,At Risk
C10784,37,6,3576.1,4,4,5,13,4-4-5,Champions
C10785,232,5,2619.1,2,3,5,10,2-3-5,At Risk
C10786,221,4,187.55,2,2,2,6,2-2-2,At Risk
C10787,356,6,1174.02,1,4,5,10,1-4-5,Can't Lose Them
C10788,190,3,321.63,2,2,2,6,2-2-2,At Risk
C10789,56,4,1947.1899999999998,4,2,5,11,4-2-5,Potential Loyalists
C10790,161,3,2268.1,2,2,5,9,2-2-5,At Risk
C10791,58,7,2735.79,4,5,5,14,4-5-5,Champions
C10792,71,6,915.97,4,4,4,12,4-4-4,Champions
C10793,69,5,867.33,4,3,4,11,4-3-4,Loyal Customers
C10794,150,4,1311.26,3,2,5,10,3-2-5,Needs Attention
C10795,333,3,1830.2400000000002,1,2,5,8,1-2-5,At Risk
C10796,88,7,2365.45,3,5,5,13,3-5-5,Loyal Customers
C10797,29,8,800.5999999999999,5,5,4,14,5-5-4,Champions
C10798,36,6,754.5,5,4,4,13,5-4-4,Champions
C10799,492,3,155.19,1,2,1,4,1-2-1,At Risk
C10800,302,4,732.09,1,2,4,7,1-2-4,At Risk
C10801,20,1,161.78,5,1,1,7,5-1-1,Potential Loyalists
C10802,162,4,414.97,2,2,3,7,2-2-3,At Risk
C10803,59,6,1358.9399999999998,4,4,5,13,4-4-5,Champions
C10804,23,8,733.25,5,5,4,14,5-5-4,Champions
C10805,190,5,188.53,2,3,2,7,2-3-2,At Risk
C10806,49,8,1224.57,4,5,5,14,4-5-5,Champions
C10807,224,2,54.83,2,1,1,4,2-1-1,Hibernating
C10808,207,2,140.10999999999999,2,1,1,4,2-1-1,Hibernating
C10809,40,4,512.89,4,2,3,9,4-2-3,Potential Loyalists
C10810,119,3,63.2,3,2,1,6,3-2-1,Needs Attention
C10811,2,1,142.38,5,1,1,7,5-1-1,Potential Loyalists
C10812,409,2,1518.6499999999999,1,1,5,7,1-1-5,Hibernating
C10813,227,7,913.49,2,5,4,11,2-5-4,Can't Lose Them
C10814,494,4,50.96,1,2,1,4,1-2-1,At Risk
C10815,7,8,674.64,5,5,4,14,5-5-4,Champions
C10816,91,3,497.64,3,2,3,8,3-2-3,Needs Attention
C10817,186,3,155.39000000000001,2,2,1,5,2-2-1,At Risk
C10818,1,5,848.51,5,3,4,12,5-3-4,Loyal Customers
C10819,30,5,891.84,5,3,4,12,5-3-4,Loyal Customers
C10820,164,3,156.64,2,2,1,5,2-2-1,At Risk
C10821,326,4,441.13,1,2,3,6,1-2-3,At Risk
C10822,310,4,942.32,1,2,4,7,1-2-4,At Risk
C10823,87,4,607.3,3,2,3,8,3-2-3,Needs Attention
C10824,515,4,105.18,1,2,1,4,1-2-1,At Risk
C10825,16,9,1113.1399999999999,5,5,4,14,5-5-4,Champions
C10826,16,6,539.1500000000001,5,4,3,12,5-4-3,Champions
C10827,149,6,599.14,3,4,3,10,3-4-3,Loyal Customers
C10828,330,1,12.71,1,1,1,3,1-1-1,Hibernating
C10829,216,3,1316.5,2,2,5,9,2-2-5,At Risk
C10830,47,4,159.71,4,2,1,7,4-2-1,Potential Loyalists
C10831,171,5,899.31,2,3,4,9,2-3-4,At Risk
C10832,15,6,1385.97,5,4,5,14,5-4-5,Champions
C10833,313,3,1798.23,1,2,5,8,1-2-5,At Risk
C10834,38,5,482.85,4,3,3,10,4-3-3,Loyal Customers
C10835,315,5,862.61,1,3,4,8,1-3-4,At Risk
C10836,9,5,243.81,5,3,2,10,5-3-2,Loyal Customers
C10837,134,4,842.8899999999999,3,2,4,9,3-2-4,Needs Attention
